run,round,config_name,loo_r,is_r,gap,adjusted,f1_loo,qwk_loo
5,16,pcs_only_kt2_kg3_r20,0.5958,0.7765,0.1806,0.5805,0.3298,0.2500
5,16,gland_pca_gpf_logntc_kg3_r50,0.5917,0.7677,0.1760,0.5787,0.2315,0.0952
5,16,pcs_only_kt2_kg3_r10,0.5945,0.7813,0.1868,0.5761,0.3791,0.2759
5,16,both_pca_gpf_logntc_bp_kt5_kg3_r10,0.6175,0.8504,0.2329,0.5761,0.3952,0.4000
5,16,gland_pca_gpf_logntc_bp_kg3_r1,0.5958,0.7874,0.1916,0.5750,0.4717,0.4242
5,16,both_pca_gpf_logntc_kt3_kg3_r5,0.6118,0.8355,0.2237,0.5750,0.4764,0.4000
5,16,both_pca_gpf_logntc_bp_kt2_kg3_r100,0.5915,0.7770,0.1855,0.5737,0.2315,0.0952
5,16,both_pca_gpf_logntc_bp_kt3_kg3_r20,0.6064,0.8231,0.2166,0.5731,0.3619,0.3200
5,16,both_pca_gpf_logntc_bp_kt3_kg3_r50,0.6022,0.8105,0.2083,0.5730,0.2865,0.1818
5,16,both_pca_gpf_logntc_kt2_kg5_r100,0.6139,0.8460,0.2321,0.5728,0.2315,0.0952
5,16,gland_pca_gpf_logntc_bp_kg7_r1,0.6309,0.8972,0.2663,0.5727,0.4434,0.4444
5,16,tumor_pca_gpf_logntc_bp_kt7_r1,0.6278,0.8949,0.2671,0.5692,0.4127,0.4706
5,16,both_pca_gpf_logntc_bp_kt5_kg5_r100,0.6152,0.8583,0.2431,0.5687,0.2315,0.0952
5,16,both_pca_gpf_logntc_kt5_kg3_r5,0.6145,0.8571,0.2426,0.5682,0.4977,0.4706
5,16,pcs_only_kt2_kg3_r5,0.5886,0.7828,0.1942,0.5666,0.4961,0.4375
5,16,pcs_only_kt5_kg3_r1,0.6152,0.8642,0.2490,0.5657,0.5284,0.4848
5,16,pcs_only_kt2_kg3_r50,0.5841,0.7732,0.1891,0.5646,0.2865,0.1818
5,16,both_pca_gpf_logntc_kt1_kg5_r100,0.5990,0.8244,0.2254,0.5613,0.2315,0.0952
5,16,pcs_only_kt5_kg0_r1,0.6021,0.8339,0.2318,0.5612,0.4070,0.3704
5,16,en_gpf_logntc_kt2_kg3_a0.2_l10.2,0.5897,0.8012,0.2115,0.5589,0.3839,0.3571
5,16,both_pca_gpf_logntc_kt2_kg3_r1,0.5907,0.8056,0.2149,0.5583,0.4005,0.4000
5,16,en_gpf_logntc_kt2_kg3_a0.1_l10.2,0.5898,0.8043,0.2145,0.5575,0.3816,0.3636
5,16,gland_pca_gpf_logntc_bp_kg3_r100,0.5755,0.7628,0.1873,0.5568,0.1667,0.0000
5,16,both_pca_gpf_logntc_bp_kt3_kg3_r10,0.5979,0.8324,0.2345,0.5556,0.3346,0.3077
5,16,both_pca_gpf_logntc_kt3_kg5_r100,0.6062,0.8596,0.2534,0.5545,0.2315,0.0952
5,16,pcs_only_kt5_kg0_r5,0.5946,0.8258,0.2312,0.5540,0.3620,0.3077
5,16,en_gpf_logntc_kt2_kg3_a0.05_l10.2,0.5873,0.8051,0.2177,0.5535,0.3575,0.3529
5,16,both_pca_gpf_logntc_bp_kt2_kg3_r5,0.5870,0.8052,0.2182,0.5530,0.3519,0.3125
5,16,both_pca_gpf_logntc_kt3_kg3_r100,0.5869,0.8060,0.2191,0.5524,0.1667,0.0000
5,16,tumor_pca_gpf_logntc_kt7_r10,0.6039,0.8596,0.2557,0.5510,0.4927,0.4828
5,16,gland_pca_gpf_logntc_kg7_r100,0.6050,0.8649,0.2599,0.5500,0.1667,0.0000
5,16,both_pca_gpf_logntc_bp_kt2_kg5_r100,0.5955,0.8369,0.2415,0.5497,0.2315,0.0952
5,16,pcs_only_kt2_kg3_r1,0.5766,0.7842,0.2077,0.5478,0.5284,0.4848
5,16,both_pca_gpf_logntc_kt1_kg2_r5,0.5743,0.7804,0.2061,0.5463,0.5011,0.4706
5,16,gland_pca_gpf_logntc_bp_kg5_r100,0.5882,0.8246,0.2365,0.5449,0.1667,0.0000
5,16,both_pca_gpf_logntc_kt1_kg2_r10,0.5719,0.7793,0.2074,0.5432,0.4345,0.3750
5,16,both_pca_gpf_logntc_kt1_kg2_r1,0.5724,0.7810,0.2087,0.5430,0.5011,0.4706
5,16,both_pca_gpf_logntc_kt3_kg3_r1,0.5907,0.8366,0.2459,0.5427,0.5584,0.5294
5,16,en_gpf_logntc_kt3_kg3_a0.1_l10.2,0.5898,0.8344,0.2446,0.5425,0.3466,0.2759
5,16,en_gpf_logntc_bp_kt2_kg3_a0.2_l10.2,0.5785,0.8012,0.2227,0.5421,0.3254,0.3333
5,16,both_pca_gpf_logntc_bp_kt1_kg5_r100,0.5836,0.8170,0.2333,0.5420,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_bp_kt7_r5,0.6034,0.8762,0.2728,0.5420,0.5417,0.5625
5,16,en_gpf_logntc_kt3_kg3_a0.05_l10.2,0.5898,0.8355,0.2457,0.5419,0.4522,0.3871
5,16,en_gpf_logntc_kt3_kg3_a0.2_l10.2,0.5880,0.8308,0.2428,0.5416,0.2902,0.1538
5,16,pcs_only_kt5_kg0_r10,0.5832,0.8176,0.2343,0.5411,0.3298,0.2500
5,16,both_pca_gpf_logntc_bp_kt3_kg3_r100,0.5773,0.8020,0.2247,0.5399,0.2315,0.0952
5,16,gland_pca_gpf_logntc_kg5_r100,0.5871,0.8321,0.2450,0.5396,0.1667,0.0000
5,16,en_gpf_logntc_kt1_kg2_a0.05_l10.2,0.5683,0.7810,0.2127,0.5370,0.5011,0.4706
5,16,pcs_only_kt3_kg3_r20,0.5821,0.8223,0.2403,0.5369,0.3333,0.2500
5,16,en_gpf_logntc_kt2_kg3_a0.05_l10.5,0.5750,0.8039,0.2289,0.5355,0.3284,0.3030
5,16,both_pca_gpf_logntc_bp_kt5_kg3_r5,0.5919,0.8564,0.2646,0.5346,0.4667,0.4242
5,16,both_pca_gpf_logntc_bp_kt3_kg5_r100,0.5901,0.8535,0.2634,0.5333,0.2315,0.0952
5,16,en_gpf_logntc_kt1_kg2_a0.1_l10.2,0.5651,0.7809,0.2159,0.5321,0.5011,0.4706
5,16,en_gpf_logntc_bp_kt2_kg3_a0.1_l10.2,0.5722,0.8043,0.2321,0.5311,0.3816,0.3636
5,16,both_pca_gpf_logntc_kt1_kg2_r20,0.5621,0.7767,0.2147,0.5297,0.2402,0.1600
5,16,both_pca_gpf_logntc_bp_kt3_kg3_r5,0.5812,0.8356,0.2545,0.5289,0.4175,0.3333
5,16,pcs_only_kt3_kg3_r10,0.5775,0.8288,0.2513,0.5269,0.3295,0.1600
5,16,en_gpf_logntc_kt3_kg3_a0.05_l10.5,0.5789,0.8339,0.2550,0.5264,0.3685,0.2759
5,16,tumor_pca_gpf_logntc_kt7_r20,0.5792,0.8353,0.2561,0.5262,0.4785,0.4444
5,16,gland_pca_gpf_logntc_bp_kg7_r100,0.5856,0.8550,0.2694,0.5259,0.1667,0.0000
5,16,en_gpf_logntc_kt1_kg2_a0.05_l10.5,0.5603,0.7810,0.2207,0.5250,0.5011,0.4706
5,16,gland_pca_gpf_logntc_kg3_r100,0.5516,0.7641,0.2124,0.5204,0.1667,0.0000
5,16,pcs_only_kt3_kg3_r50,0.5695,0.8192,0.2498,0.5196,0.2315,0.0952
5,16,en_gpf_logntc_kt2_kg3_a0.5_l10.2,0.5620,0.7978,0.2358,0.5191,0.2733,0.1739
5,16,pcs_only_kt5_kg1_r1,0.5799,0.8518,0.2719,0.5190,0.4927,0.4828
5,16,en_gpf_logntc_kt2_kg3_a0.1_l10.5,0.5628,0.8013,0.2385,0.5186,0.3519,0.3125
5,16,en_gpf_logntc_kt1_kg2_a0.2_l10.2,0.5559,0.7806,0.2248,0.5185,0.4345,0.3750
5,16,tumor_pca_gpf_logntc_bp_kt7_r10,0.5808,0.8567,0.2759,0.5179,0.4667,0.4667
5,16,en_gpf_logntc_kt2_kg3_a0.05_l10.8,0.5617,0.8024,0.2407,0.5163,0.3284,0.3030
5,16,en_gpf_logntc_bp_kt2_kg3_a0.05_l10.2,0.5622,0.8051,0.2429,0.5158,0.3575,0.3529
5,16,both_pca_gpf_logntc_bp_kt1_kg2_r10,0.5531,0.7813,0.2282,0.5140,0.4331,0.3750
5,16,en_gpf_logntc_bp_kt2_kg3_a0.5_l10.2,0.5586,0.7978,0.2392,0.5140,0.2733,0.1739
5,16,en_gpf_logntc_bp_kt3_kg3_a0.2_l10.2,0.5696,0.8309,0.2613,0.5139,0.2902,0.1538
5,16,en_gpf_logntc_bp_kt2_kg3_a0.05_l10.5,0.5600,0.8039,0.2439,0.5130,0.3284,0.3030
5,16,pcs_only_kt3_kg3_r5,0.5692,0.8322,0.2630,0.5127,0.3759,0.2759
5,16,both_pca_gpf_logntc_bp_kt1_kg2_r20,0.5494,0.7781,0.2286,0.5101,0.2402,0.1600
5,16,en_gpf_logntc_kt1_kg2_a0.05_l10.8,0.5503,0.7809,0.2306,0.5101,0.4692,0.4242
5,16,en_gpf_logntc_kt3_kg3_a0.05_l10.8,0.5669,0.8319,0.2651,0.5093,0.3125,0.2143
5,16,en_gpf_logntc_kt3_kg3_a0.1_l10.5,0.5651,0.8307,0.2656,0.5073,0.3125,0.2143
5,16,both_pca_gpf_logntc_bp_kt1_kg2_r5,0.5490,0.7830,0.2339,0.5071,0.4384,0.4118
5,16,pcs_only_kt5_kg0_r20,0.5589,0.8131,0.2542,0.5068,0.2967,0.1818
5,16,en_gpf_logntc_bp_kt2_kg3_a0.1_l10.5,0.5549,0.8013,0.2464,0.5067,0.3519,0.3125
5,16,en_gpf_logntc_bp_kt3_kg3_a0.1_l10.2,0.5657,0.8347,0.2691,0.5061,0.3466,0.2759
5,16,en_gpf_logntc_kt1_kg2_a0.1_l10.5,0.5469,0.7809,0.2340,0.5049,0.4345,0.3750
5,16,pcs_only_kt5_kg1_r5,0.5687,0.8480,0.2792,0.5041,0.4070,0.3704
5,16,tumor_pca_gpf_logntc_kt5_r5,0.5597,0.8215,0.2617,0.5039,0.3392,0.2963
5,16,tumor_pca_gpf_logntc_kt1_r5,0.5020,0.6168,0.1147,0.5020,0.3553,0.3077
5,16,en_gpf_logntc_kt3_kg3_a0.5_l10.2,0.5590,0.8230,0.2640,0.5020,0.2733,0.1739
5,16,en_gpf_logntc_bp_kt2_kg3_a0.05_l10.8,0.5510,0.8024,0.2513,0.5004,0.3284,0.3030
5,16,both_pca_gpf_logntc_bp_kt2_kg3_r1,0.5521,0.8056,0.2535,0.5003,0.4005,0.4000
5,16,tumor_pca_gpf_logntc_kt1_r10,0.5003,0.6121,0.1119,0.5003,0.3749,0.3200
5,16,tumor_pca_gpf_logntc_bp_kt7_r20,0.5593,0.8314,0.2721,0.4983,0.4785,0.4444
5,16,tumor_pca_gpf_logntc_kt5_r10,0.5501,0.8042,0.2541,0.4980,0.3148,0.2400
5,16,pcs_only_kt5_kg2_r1,0.5675,0.8595,0.2919,0.4966,0.4667,0.4242
5,16,en_gpf_logntc_bp_kt3_kg3_a0.5_l10.2,0.5553,0.8230,0.2678,0.4964,0.2733,0.1739
5,16,tumor_pca_gpf_logntc_kt5_r1,0.5607,0.8394,0.2787,0.4963,0.4236,0.4138
5,16,tumor_pca_gpf_logntc_kt7_r50,0.5511,0.8107,0.2596,0.4963,0.2967,0.1818
5,16,tumor_pca_gpf_logntc_kt1_r1,0.4957,0.6194,0.1237,0.4957,0.4482,0.3448
5,16,en_gpf_logntc_bp_kt3_kg3_a0.05_l10.2,0.5590,0.8357,0.2767,0.4956,0.4233,0.3750
5,16,both_pca_gpf_logntc_kt5_kg2_r20,0.5596,0.8377,0.2781,0.4955,0.2402,0.1600
5,16,both_pca_gpf_logntc_kt5_kg3_r1,0.5659,0.8618,0.2959,0.4929,0.4384,0.4118
5,16,en_gpf_logntc_bp_kt3_kg3_a0.05_l10.5,0.5558,0.8342,0.2784,0.4917,0.3415,0.2667
5,16,en_gpf_logntc_bp_kt1_kg2_a0.05_l10.2,0.5386,0.7835,0.2449,0.4911,0.4095,0.4000
5,16,en_gpf_logntc_bp_kt1_kg2_a0.1_l10.2,0.5384,0.7832,0.2447,0.4911,0.4095,0.4000
5,16,both_pca_gpf_logntc_bp_kt1_kg2_r1,0.5371,0.7837,0.2465,0.4889,0.4444,0.4444
5,16,pcs_only_kt5_kg1_r10,0.5567,0.8425,0.2858,0.4888,0.3851,0.3200
5,16,tumor_pca_gpf_logntc_kt1_r20,0.4887,0.6017,0.1130,0.4887,0.3298,0.2500
5,16,en_gpf_logntc_bp_kt3_kg3_a0.1_l10.5,0.5524,0.8307,0.2783,0.4883,0.3125,0.2143
5,16,pcs_only_kt5_kg2_r5,0.5607,0.8564,0.2956,0.4879,0.4606,0.3871
5,16,pcs_only_kt3_kg3_r1,0.5533,0.8347,0.2813,0.4877,0.4581,0.3871
5,16,both_pca_gpf_logntc_kt5_kg2_r10,0.5555,0.8454,0.2899,0.4856,0.3791,0.2759
5,16,both_pca_gpf_logntc_kt1_kg2_r50,0.5302,0.7704,0.2402,0.4851,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_bp_kt1_r10,0.4842,0.6233,0.1390,0.4842,0.3749,0.3200
5,16,en_gpf_logntc_bp_kt3_kg3_a0.05_l10.8,0.5499,0.8319,0.2820,0.4839,0.3125,0.2143
5,16,en_gpf_logntc_bp_kt1_kg2_a0.2_l10.2,0.5331,0.7826,0.2495,0.4834,0.3690,0.3125
5,16,both_pca_gpf_logntc_kt5_kg2_r50,0.5470,0.8244,0.2773,0.4834,0.2185,0.0909
5,16,en_gpf_logntc_bp_kt1_kg2_a0.05_l10.5,0.5330,0.7831,0.2502,0.4829,0.4095,0.4000
5,16,tumor_pca_gpf_logntc_bp_kt1_r5,0.4817,0.6278,0.1461,0.4817,0.3553,0.3077
5,16,tumor_pca_gpf_logntc_kt5_r20,0.5332,0.7870,0.2538,0.4812,0.3333,0.2500
5,16,both_pca_gpf_logntc_bp_kt5_kg2_r20,0.5485,0.8365,0.2880,0.4795,0.2677,0.2222
5,16,pcs_only_kt5_kg2_r10,0.5527,0.8512,0.2985,0.4784,0.3505,0.2222
5,16,tumor_pca_gpf_logntc_bp_kt1_r20,0.4771,0.6127,0.1355,0.4771,0.3298,0.2500
5,16,tumor_pca_gpf_logntc_bp_kt7_r50,0.5350,0.8052,0.2701,0.4750,0.2967,0.1818
5,16,en_gpf_logntc_bp_kt1_kg2_a0.05_l10.8,0.5275,0.7825,0.2550,0.4750,0.3771,0.3529
5,16,both_pca_gpf_logntc_bp_kt3_kg3_r1,0.5442,0.8365,0.2923,0.4730,0.4977,0.4706
5,16,both_pca_gpf_logntc_kt2_kg2_r20,0.5274,0.7861,0.2587,0.4730,0.3392,0.2963
5,16,en_gpf_logntc_bp_kt1_kg2_a0.1_l10.5,0.5257,0.7822,0.2565,0.4724,0.4053,0.3636
5,16,en_gpf_logntc_kt1_kg2_a0.1_l10.8,0.5250,0.7803,0.2554,0.4723,0.4345,0.3750
5,16,both_pca_gpf_logntc_bp_kt5_kg2_r50,0.5389,0.8242,0.2853,0.4713,0.2185,0.0909
5,16,both_pca_gpf_logntc_kt2_kg2_r10,0.5263,0.7897,0.2634,0.4696,0.4384,0.4118
5,16,both_pca_gpf_logntc_bp_kt1_kg2_r50,0.5194,0.7692,0.2498,0.4695,0.2135,0.0909
5,16,both_pca_gpf_logntc_kt1_kg1_r10,0.5123,0.7502,0.2379,0.4683,0.3620,0.3077
5,16,tumor_pca_gpf_logntc_kt2_r5,0.4924,0.6912,0.1988,0.4680,0.4514,0.3448
5,16,tumor_pca_gpf_logntc_kt2_r10,0.4906,0.6864,0.1958,0.4676,0.4514,0.3448
5,16,en_gpf_logntc_kt2_kg3_a0.1_l10.8,0.5272,0.7990,0.2719,0.4662,0.3630,0.2759
5,16,both_pca_gpf_logntc_kt1_kg1_r20,0.5095,0.7482,0.2386,0.4652,0.2593,0.1667
5,16,both_pca_gpf_logntc_kt1_kg1_r5,0.5100,0.7512,0.2411,0.4645,0.3620,0.3077
5,16,tumor_pca_gpf_logntc_bp_kt5_r10,0.5278,0.8055,0.2776,0.4640,0.2911,0.2308
5,16,tumor_pca_gpf_logntc_bp_kt1_r1,0.4691,0.6300,0.1609,0.4637,0.3553,0.3077
5,16,tumor_pca_gpf_logntc_kt2_r1,0.4898,0.6943,0.2045,0.4625,0.4094,0.2857
5,16,both_pca_gpf_logntc_kt5_kg1_r10,0.5347,0.8301,0.2954,0.4621,0.3620,0.3077
5,16,en_gpf_logntc_bp_kt2_kg3_a0.1_l10.8,0.5241,0.7990,0.2749,0.4617,0.3630,0.2759
5,16,tumor_pca_gpf_logntc_bp_kt5_r5,0.5321,0.8232,0.2911,0.4616,0.3392,0.2963
5,16,both_pca_gpf_logntc_kt5_kg1_r20,0.5309,0.8216,0.2907,0.4605,0.2783,0.1739
5,16,tumor_pca_gpf_logntc_kt2_r20,0.4827,0.6793,0.1966,0.4594,0.3851,0.3200
5,16,en_gpf_logntc_bp_kt1_kg2_a0.1_l10.8,0.5156,0.7803,0.2647,0.4583,0.4345,0.3750
5,16,both_pca_gpf_logntc_kt2_kg2_r5,0.5193,0.7914,0.2721,0.4582,0.4384,0.4118
5,16,en_gpf_logntc_kt3_kg3_a0.1_l10.8,0.5306,0.8266,0.2960,0.4576,0.2902,0.1538
5,16,tumor_pca_gpf_logntc_bp_kt5_r20,0.5169,0.7870,0.2701,0.4568,0.3333,0.2500
5,16,en_gpf_logntc_kt2_kg3_a0.2_l10.5,0.5198,0.7988,0.2790,0.4553,0.3749,0.2308
5,16,en_gpf_logntc_bp_kt3_kg3_a0.1_l10.8,0.5289,0.8266,0.2977,0.4550,0.2902,0.1538
5,16,en_gpf_logntc_kt1_kg2_a0.5_l10.2,0.5128,0.7793,0.2665,0.4546,0.2135,0.0909
5,16,both_pca_gpf_logntc_kt1_kg1_r1,0.5034,0.7517,0.2483,0.4542,0.3791,0.2759
5,16,en_gpf_logntc_bp_kt2_kg3_a0.2_l10.5,0.5186,0.7988,0.2802,0.4535,0.3749,0.2308
5,16,tumor_pca_gpf_logntc_kt7_r100,0.5169,0.7973,0.2803,0.4518,0.1667,0.0000
5,16,en_gpf_logntc_kt1_kg2_a0.2_l10.5,0.5102,0.7802,0.2700,0.4502,0.2592,0.0800
5,16,pcs_only_kt1_kg2_r1,0.4955,0.7364,0.2410,0.4500,0.3975,0.3636
5,16,both_pca_gpf_logntc_kt2_kg2_r50,0.5105,0.7818,0.2713,0.4498,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_kt5_r50,0.5041,0.7671,0.2629,0.4477,0.2315,0.0952
5,16,both_pca_gpf_logntc_bp_kt1_kg1_r10,0.4979,0.7508,0.2529,0.4465,0.3105,0.2400
5,16,both_pca_gpf_logntc_bp_kt1_kg1_r20,0.4964,0.7478,0.2514,0.4457,0.2593,0.1667
5,16,pcs_only_kt1_kg0_r1,0.4447,0.5345,0.0898,0.4447,0.2783,0.1739
5,16,both_pca_gpf_logntc_bp_kt2_kg2_r20,0.5068,0.7849,0.2781,0.4427,0.3155,0.2857
5,16,en_gpf_logntc_bp_kt1_kg2_a0.2_l10.5,0.5048,0.7802,0.2754,0.4421,0.2592,0.0800
5,16,tumor_pca_gpf_logntc_kt1_r50,0.4410,0.5929,0.1519,0.4401,0.2315,0.0952
5,16,both_pca_gpf_logntc_kt5_kg1_r50,0.5130,0.8111,0.2981,0.4390,0.1538,0.0000
5,16,both_pca_gpf_logntc_bp_kt1_kg1_r5,0.4932,0.7522,0.2590,0.4387,0.3620,0.3077
5,16,tumor_pca_gpf_logntc_bp_kt7_r100,0.5041,0.7907,0.2866,0.4358,0.2315,0.0952
5,16,both_pca_gpf_logntc_kt2_kg2_r1,0.5040,0.7918,0.2878,0.4351,0.4444,0.4444
5,16,en_gpf_logntc_bp_kt1_kg2_a0.5_l10.2,0.4989,0.7795,0.2806,0.4336,0.2135,0.0909
5,16,both_pca_gpf_logntc_kt1_kg1_r50,0.4863,0.7435,0.2572,0.4327,0.2315,0.0952
5,16,pcs_only_kt1_kg0_r5,0.4317,0.5276,0.0959,0.4317,0.2315,0.0952
5,16,pcs_only_kt1_kg2_r5,0.4830,0.7360,0.2530,0.4315,0.4233,0.3750
5,16,tumor_pca_gpf_logntc_bp_kt1_r50,0.4349,0.5932,0.1583,0.4307,0.2315,0.0952
5,16,both_pca_gpf_logntc_bp_kt2_kg2_r10,0.4996,0.7888,0.2892,0.4300,0.3288,0.2581
5,16,en_gpf_logntc_kt2_kg2_a0.1_l10.2,0.4998,0.7913,0.2915,0.4290,0.4095,0.4000
5,16,en_gpf_logntc_kt2_kg2_a0.05_l10.2,0.4994,0.7916,0.2922,0.4283,0.4444,0.4444
5,16,both_pca_gpf_logntc_bp_kt2_kg2_r50,0.4948,0.7779,0.2831,0.4282,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_kt3_r10,0.4735,0.7152,0.2417,0.4276,0.3148,0.2400
5,16,tumor_pca_gpf_logntc_bp_kt5_r50,0.4887,0.7657,0.2771,0.4251,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_bp_kt2_r20,0.4586,0.6757,0.2171,0.4250,0.3851,0.3200
5,16,tumor_pca_gpf_logntc_kt3_r5,0.4740,0.7239,0.2500,0.4240,0.3441,0.2143
5,16,tumor_pca_gpf_logntc_bp_kt2_r10,0.4612,0.6859,0.2246,0.4239,0.4094,0.2857
5,16,en_gpf_logntc_kt2_kg2_a0.2_l10.2,0.4955,0.7903,0.2949,0.4231,0.3288,0.2581
5,16,both_pca_gpf_logntc_bp_kt1_kg1_r1,0.4828,0.7530,0.2702,0.4227,0.3536,0.2667
5,16,tumor_pca_gpf_logntc_kt3_r20,0.4647,0.7073,0.2426,0.4184,0.3333,0.2500
5,16,both_pca_gpf_logntc_bp_kt1_kg1_r50,0.4749,0.7402,0.2653,0.4172,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_bp_kt2_r5,0.4583,0.6912,0.2329,0.4168,0.4094,0.2857
5,16,tumor_pca_gpf_logntc_kt2_r50,0.4517,0.6727,0.2210,0.4162,0.2315,0.0952
5,16,pcs_only_kt1_kg0_r10,0.4150,0.5178,0.1027,0.4150,0.2315,0.0952
5,16,both_pca_gpf_logntc_kt1_kg2_r100,0.4808,0.7642,0.2834,0.4141,0.2315,0.0952
5,16,interp_gpf_logntc_bp_r5.0,0.4124,0.5451,0.1327,0.4124,0.2880,0.2308
5,16,pcs_only_kt1_kg2_r10,0.4700,0.7354,0.2654,0.4123,0.3536,0.2667
5,16,both_pca_gpf_logntc_kt2_kg1_r20,0.4756,0.7547,0.2791,0.4111,0.3148,0.2400
5,16,interp_gpf_logntc_bp_r1.0,0.4107,0.5464,0.1357,0.4107,0.2677,0.2222
5,16,gland_pca_gpf_logntc_kg2_r1,0.4734,0.7544,0.2810,0.4079,0.5068,0.4706
5,16,gland_pca_gpf_logntc_bp_kg2_r10,0.4741,0.7567,0.2826,0.4078,0.2652,0.1429
5,16,interp_gpf_logntc_bp_r10.0,0.4075,0.5443,0.1368,0.4075,0.3105,0.2400
5,16,both_pca_gpf_logntc_kt2_kg1_r10,0.4735,0.7575,0.2840,0.4065,0.4236,0.4138
5,16,gland_pca_gpf_logntc_bp_kg2_r5,0.4739,0.7590,0.2851,0.4063,0.3963,0.3226
5,16,tumor_pca_gpf_logntc_kt3_r1,0.4640,0.7307,0.2667,0.4056,0.4294,0.3333
5,16,both_pca_gpf_logntc_bp_kt1_kg2_r100,0.4732,0.7597,0.2866,0.4049,0.2315,0.0952
5,16,gland_pca_gpf_logntc_kg2_r5,0.4683,0.7533,0.2850,0.4008,0.2679,0.1429
5,16,gland_pca_gpf_logntc_bp_kg2_r20,0.4678,0.7524,0.2847,0.4004,0.2402,0.1600
5,16,tumor_pca_gpf_logntc_bp_kt2_r1,0.4483,0.6943,0.2460,0.4003,0.3823,0.2759
5,16,interp_gpf_logntc_r1.0,0.3991,0.5161,0.1170,0.3991,0.3303,0.2963
5,16,gland_pca_gpf_logntc_bp_kg2_r1,0.4688,0.7600,0.2912,0.3982,0.4754,0.4571
5,16,both_pca_gpf_logntc_kt2_kg1_r5,0.4669,0.7592,0.2923,0.3957,0.5026,0.5161
5,16,interp_gpf_logntc_r5.0,0.3946,0.5161,0.1216,0.3946,0.3303,0.2963
5,16,interp_gpf_logntc_bp_r20.0,0.3942,0.5430,0.1488,0.3942,0.2647,0.1739
5,16,gland_pca_gpf_logntc_kg2_r10,0.4621,0.7504,0.2882,0.3930,0.2679,0.1429
5,16,tumor_pca_gpf_logntc_bp_kt2_r50,0.4319,0.6649,0.2330,0.3904,0.2315,0.0952
5,16,both_pca_gpf_logntc_kt2_kg1_r50,0.4599,0.7502,0.2903,0.3897,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_kt5_r100,0.4617,0.7564,0.2946,0.3894,0.2315,0.0952
5,16,interp_gpf_logntc_r10.0,0.3881,0.5161,0.1281,0.3881,0.3303,0.2963
5,16,tumor_pca_gpf_logntc_bp_kt3_r20,0.4431,0.7051,0.2620,0.3871,0.3333,0.2500
5,16,tumor_pca_gpf_logntc_bp_kt3_r10,0.4463,0.7152,0.2690,0.3868,0.3148,0.2400
5,16,pcs_only_kt2_kg0_r1,0.4230,0.6535,0.2305,0.3828,0.3077,0.1538
5,16,pcs_only_kt1_kg0_r20,0.3823,0.4978,0.1154,0.3823,0.2315,0.0952
5,16,pcs_only_kt1_kg2_r20,0.4476,0.7342,0.2867,0.3792,0.3295,0.1600
5,16,gland_pca_gpf_logntc_kg2_r20,0.4498,0.7413,0.2915,0.3791,0.2402,0.1600
5,16,both_pca_gpf_logntc_bp_kt2_kg1_r20,0.4534,0.7525,0.2991,0.3788,0.2402,0.1600
5,16,tumor_pca_gpf_logntc_bp_kt3_r5,0.4423,0.7240,0.2816,0.3765,0.3631,0.2222
5,16,pcs_only_kt2_kg0_r5,0.4182,0.6515,0.2333,0.3765,0.3105,0.2400
5,16,tumor_pca_gpf_logntc_kt3_r50,0.4336,0.6986,0.2650,0.3760,0.2315,0.0952
5,16,interp_gpf_logntc_r20.0,0.3734,0.5161,0.1427,0.3734,0.2135,0.0909
5,16,pcs_only_kt2_kg0_r10,0.4111,0.6475,0.2364,0.3680,0.3105,0.2400
5,16,tumor_pca_gpf_logntc_kt1_r100,0.3904,0.5893,0.1989,0.3660,0.2315,0.0952
5,16,pcs_only_kt3_kg0_r1,0.4318,0.7318,0.3000,0.3568,0.3241,0.2143
5,16,tumor_pca_gpf_logntc_bp_kt1_r100,0.3806,0.5861,0.2055,0.3529,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_bp_kt3_r50,0.4163,0.6949,0.2786,0.3520,0.2315,0.0952
5,16,tumor_pca_gpf_logntc_kt2_r100,0.4076,0.6688,0.2612,0.3520,0.2315,0.0952
5,16,pcs_only_kt1_kg1_r1,0.4170,0.6971,0.2801,0.3520,0.3053,0.2069
5,16,pcs_only_kt2_kg0_r20,0.3948,0.6447,0.2499,0.3448,0.2967,0.1818
5,16,pcs_only_kt1_kg1_r5,0.4110,0.6968,0.2859,0.3430,0.3505,0.2222
5,16,tumor_pca_gpf_logntc_bp_kt2_r100,0.3923,0.6572,0.2649,0.3348,0.2315,0.0952
5,16,pcs_only_kt1_kg1_r10,0.4017,0.6968,0.2951,0.3291,0.2827,0.0870
5,16,interp_gpf_logntc_bp_r50.0,0.3483,0.5405,0.1923,0.3271,0.1667,0.0000
5,16,interp_gpf_logntc_r50.0,0.3229,0.5161,0.1932,0.3013,0.1667,0.0000
5,16,pcs_only_kt1_kg0_r50,0.3072,0.4978,0.1906,0.2868,0.2315,0.0952
